STATION_ID,STATION_NAME,AVERAGE_YEARLY_PRECIPITATION,YEAR
YRK,YREKA,1.8008333333333335,2016
ALT,ALTURAS RS,1.2416666666666665,2017
APU,ANGWIN PACIFIC UNION COL,7.722222222222222,2017
ASM,ASH MOUNTAIN,2.9741666666666657,2017
ATW,ATWELL CAMP,5.810833333333334,2017
ABR,AUBERRY 2 NW,3.7041666666666657,2017
AUB,AUBURN,3.0608333333333335,2017
BFK,BAKERSFIELD AIRPORT,0.695,2017
BFS,BARSTOW,0.44083333333333324,2017
BRM,BEAR TRAP MEADOW,5.452500000000001,2017
BGB,BIG BAR,5.422999999999999,2017
BBE,BIG BEAR LAKE,2.271666666666667,2017
BGC,BIG CREEK 1,4.604166666666667,2017
BGS,BIG SUR STATE PARK,6.485,2017
BIS,BISHOP,0.8575,2017
BYM,BLUE CANYON (DWR-2),11.295,2017
BLY,BLYTHE,0.4491666666666667,2017
BCA,BOCA,4.480833333333334,2017
BDE,BODIE,1.5922222222222222,2017
BOW,BOWMAN,11.508333333333333,2017
BDG,BRIDGEPORT R S,1.7754545454545456,2017
BCM,BRUSH CREEK (DWR-2),10.603333333333332,2017
CCH,CACHUMA LAKE,2.123333333333333,2017
CVT,CALAVERAS BIG TREES,8.254166666666666,2017
CAL,CALLAHAN,2.501818181818182,2017
CPD,CAMP PARDEE,3.7141666666666655,2017
CPT,CAPLES (TWIN) LAKE,7.025833333333332,2017
CDV,CEDARVILLE,1.885,2017
CHL,CHALLENGE RANGER STATION,,2017
CVD,CHERRY VALLEY DAM,8.189166666666665,2017
CHS,CHESTER,4.501666666666667,2017
CES,CHICO UNIV FARM,2.2463636363636366,2017
CNL,CHINA LAKE ARMITAGE,0.3841666666666667,2017
CLN,COALINGA,0.8416666666666667,2017
CFF,COFFEE CREEK RANGER STATION,7.745,2017
CLF,COLFAX,6.904166666666668,2017
CTT,COTTONWOOD GATES,0.9150000000000001,2017
COV,COVELO 1 NNE,9.813333333333333,2017
CEC,CRESCENT CITY MC NAMARA FIELD,7.9675,2017
CRC,CROOKED CREEK (LONG VALLEY),1.6891666666666663,2017
CUY,CUYAMACA DAM,2.7681818181818176,2017
DVS,DAVIS 2WSW,2.9950000000000006,2017
DSB,DE SABLA (PG&E),8.758333333333335,2017
DTV,DEATH VALLEY,0.15083333333333335,2017
DMS,DONNER MEM ST PARK,8.265,2017
DWV,DOWNIEVILLE,10.7475,2017
DYL,DOYLE,2.9711111111111115,2017
DNM,DUNSMUIR TREATMENT PLANT,8.714999999999998,2017
EGL,EAGLE CREEK,2.9588888888888887,2017
ELC,EL CAPITAN DAM,1.5290909090909088,2017
ERY,ELLERY LAKE,3.063333333333333,2017
ELS,ELSINORE,1.4541666666666664,2017
ENG,ENGLEBRIGHT (USACE),4.9925,2017
ERK,EUREKA WOODLEY ISLAND,5.312500000000001,2017
FRF,FAIRFIELD,3.5525,2017
FMT,FAIRMONT,1.1275,2017
NIC,FEATHER RIVER NEAR NICOLAUS,2.5708333333333333,2017
FDD,FIDDLETOWN,5.627499999999999,2017
FLR,FLORENCE LAKE (SCE),3.320833333333334,2017
FLD,FOLSOM DAM - FOLSOM POINT (DYKE 8),3.354166666666666,2017
FRH,FORESTHILL R S,9.196666666666667,2017
FBW,FORT BIDWELL,2.453,2017
FJN,FORT JONES RS,2.789999999999999,2017
FRR,FORT ROSS,4.54125,2017
FRO,FRESNO WB AIRPORT,1.4466666666666665,2017
GAS,GASQUET RANGER STATION,12.975000000000001,2017
GLK,GEM  LAKE,2.611666666666667,2017
GRG,GEORGETOWN RS (USFS),8.478333333333333,2017
GNF,GIANT FOREST (USACE),8.89,2017
GLV,GLENVILLE FS,2.48,2017
GRO,GRANT GROVE,6.375,2017
GSV,GRASS VALLEY,7.9941666666666675,2017
GNV,GREENVILLE RS,,2017
GVL,GROVELAND R S,5.429999999999999,2017
GHS,GROVER HOT SPRINGS,3.9683333333333333,2017
HWE,HAIWEE,0.9275000000000001,2017
HND,HANFORD REFINERY,0.9341666666666666,2017
HAP,HAPPY CAMP RS,7.076666666666664,2017
HRR,HARRISON GULCH RS,,2017
HSD,HENSHAW DAM,2.398181818181818,2017
HTH,HETCH HETCHY,5.4225,2017
HCK,HOCKETT MEADOW (USACE),4.526999999999999,2017
HLS,HOLLISTER,1.6566666666666665,2017
HOO,HOOPA,8.256,2017
HSS,HOSSACK,1.6987500000000002,2017
IMP,IMPERIAL VALLEY,0.3071428571428571,2017
IPN,INDEPENDENCE,1.0175,2017
ISB,ISABELLA DAM,2.6975,2017
JNL,JUNCAL DAM,2.5325,2017
KP3,KERN PH 3,1.9175000000000002,2017
KR3,KERN R INTAKE NO. 3,2.483333333333334,2017
OLS,KLAMATH RIVER AT ORLEANS,6.385833333333333,2017
LGB,LAGUNA BEACH,2.3063636363636366,2017
LGT,LAGUNITAS LAKE,13.64857142857143,2017
ARR,LAKE ARROWHEAD,,2017
LPA,LAKE PALMDALE,0.8442857142857142,2017
SBN,LAKE SABRINA,2.2283333333333335,2017
LNC,LANCASTER FSS FAA,1.2680000000000002,2017
LMC,LEMON COVE,1.5925000000000002,2017
LFH,LEWISTON FISH HATCHERY,3.9218181818181814,2017
LND,LINDSAY,1.616666666666667,2017
LDG,LODGEPOLE,6.0775,2017
LCC,LOS ANGELES CIVIC CENTER,1.5891666666666666,2017
LAN,LOS ANGELES-WSO AIRPORT,1.3666666666666665,2017
LSB,LOS BANOS,1.1166666666666667,2017
LYT,LYTLE CREEK R S,,2017
MDR,MADERA,1.2016666666666667,2017
MRP,MARIPOSA RANGER STATION,4.726666666666667,2017
MKV,MARKLEEVILLE,,2017
MLD,MCCLOUD,6.350833333333334,2017
MFS,MERCED,1.424166666666667,2017
MNR,MINERAL (OBSERVER),7.730833333333336,2017
MCN,MOCCASIN,3.6008333333333327,2017
MDE,MODESTO IRRIG DISTRICT OFFICE,1.406666666666667,2017
MTY,MONTEREY AIRPORT,3.8699999999999997,2017
HML,MOUNT HAMILTON,3.7116666666666664,2017
MSC,MOUNT SHASTA CITY,5.048333333333333,2017
WLS,MOUNT WILSON NO 2,3.863333333333333,2017
MNH,MOUNTAIN HOME,1.2812500000000002,2017
MTP,MOUNTAIN PASS,,2017
NSH,NAPA FIRE DEPARTMENT,3.7499999999999996,2017
NDL,NEEDLES,0.30083333333333334,2017
NVD,NEVADA CITY,8.6475,2017
EXC,NEW EXCHEQUER-LK MCCLURE,2.4208333333333334,2017
NMQ,NEW MELONES DAM HQ,4.089166666666667,2017
NLD,NILAND,,2017
NFR,NORTH FORK R S,5.410833333333334,2017
OSM,OCEANSIDE MARINA,1.3175,2017
ORL,ORLAND,2.225,2017
OXN,OXNARD,1.8816666666666666,2017
PCF,PACIFIC HOUSE (OBSERVER),8.8425,2017
PMS,PALM SPRINGS,0.7516666666666666,2017
PNH,PANOCHE 2W,0.817142857142857,2017
PSC,PASCOES,,2017
PNF,PINE FLAT DAM,2.643333333333333,2017
PCV,PLACERVILLE,6.039166666666666,2017
PLE,PLUMAS EUREKA PARK,9.799999999999999,2017
PRT,PORTOLA,4.076666666666667,2017
QNC,QUINCY RS (USFS),6.7425,2017
RBF,RED BLUFF,2.2925,2017
RGC,ROGERS CAMP,3.4100000000000006,2017
HEA,RUSSIAN RIVER NEAR HEALDSBURG,,2017
SCR,SACRAMENTO WB CITY,2.8241666666666663,2017
SGH,SAGEHEN CREEK,5.504166666666666,2017
SAP,SALINAS NO2,1.8890909090909092,2017
SDG,SAN DIEGO NWS-LINDBERGH FIELD,1.0608333333333333,2017
SFF,SAN FRANCISCO WB AP,2.7033333333333336,2017
SLO,SAN LUIS OBISPO POLY,3.0283333333333338,2017
ANA,SANTA ANA FIRE STA,1.4249999999999998,2017
SBR,SANTA BARBARA SANITATION,2.041666666666667,2017
CRZ,SANTA CRUZ,4.259166666666667,2017
SRO,SANTA ROSA,4.0,2017
SCA,SCOTIA,6.274166666666666,2017
SRR,SIERRAVILLE RS (USFS),4.999999999999999,2017
SLP,SLY PARK,7.468333333333334,2017
SSG,SODA SPRINGS 1 E,10.054166666666665,2017
SOR,SONORA RS,4.275833333333334,2017
SEY,SOUTH ENTRANCE YOSEMITE,5.43,2017
SLK,SOUTH LAKE,3.258333333333334,2017
SGV,SPRINGVILLE TULE POWERPLANT,4.796666666666667,2017
SNH,STANDISH HICKEY PARK,,2017
STK,STOCKTON FIRE STATION 4,0.0033333333333333335,2017
STG,STONY GORGE RESERVOIR,2.211666666666667,2017
STV,STRAWBERRY VALLEY,12.505833333333335,2017
SCC,SUCCESS DAM,1.5391666666666666,2017
SSN,SUSANVILLE,2.294166666666667,2017
TAC,TAHOE CITY (NWS),5.7275,2017
TRM,TERMINUS DAM,1.6275000000000002,2017
3RV,THREE RIVERS PH NO 1,2.061818181818182,2017
TCR,TRACY CARBONA,1.7491666666666668,2017
TKE,TRUCKEE RS (OBS),4.904999999999999,2017
29P,TWENTYNINE PALMS,0.3841666666666666,2017
UKH,UKIAH,5.119166666666666,2017
VNT,VINTON,3.0625000000000004,2017
VSL,VISALIA,1.1633333333333333,2017
WSC,WASCO,0.6691666666666668,2017
WTW,WATSONVILLE WATER,3.3200000000000003,2017
WVR,WEAVERVILLE RS,4.839166666666666,2017
WPT,WEST POINT,5.66,2017
WDL,WOODLAND 1 WNW,2.8725,2017
YSV,YOSEMITE HEADQUARTERS,6.276666666666666,2017
YRK,YREKA,2.0708333333333333,2017
ALT,ALTURAS RS,1.0166666666666668,2018
APU,ANGWIN PACIFIC UNION COL,2.1308333333333334,2018
ASM,ASH MOUNTAIN,1.3125,2018
ATW,ATWELL CAMP,2.2175,2018
ABR,AUBERRY 2 NW,1.5866666666666667,2018
AUB,AUBURN,1.7916666666666667,2018
BFK,BAKERSFIELD AIRPORT,0.3291666666666667,2018
BFS,BARSTOW,0.20166666666666666,2018
BRM,BEAR TRAP MEADOW,2.7825,2018
BGB,BIG BAR,1.8150000000000004,2018
BBE,BIG BEAR LAKE,0.8300000000000001,2018
BGC,BIG CREEK 1,1.9841666666666666,2018
BGS,BIG SUR STATE PARK,2.435,2018
BIS,BISHOP,0.37999999999999995,2018
BYM,BLUE CANYON (DWR-2),5.465833333333333,2018
BLY,BLYTHE,0.0825,2018
BCA,BOCA,1.8758333333333335,2018
BDE,BODIE,1.2066666666666666,2018
BOW,BOWMAN,5.623333333333334,2018
BDG,BRIDGEPORT R S,0.5874999999999999,2018
BCM,BRUSH CREEK (DWR-2),4.809166666666667,2018
CCH,CACHUMA LAKE,0.7766666666666667,2018
CVT,CALAVERAS BIG TREES,3.6741666666666664,2018
CAL,CALLAHAN,1.079090909090909,2018
CPD,CAMP PARDEE,1.6683333333333332,2018
CPT,CAPLES (TWIN) LAKE,3.683333333333334,2018
CDV,CEDARVILLE,1.235,2018
CHL,CHALLENGE RANGER STATION,,2018
CVD,CHERRY VALLEY DAM,3.195,2018
CHS,CHESTER,2.723333333333333,2018
CES,CHICO UNIV FARM,1.5033333333333332,2018
CNL,CHINA LAKE ARMITAGE,0.10833333333333334,2018
CLN,COALINGA,0.3733333333333333,2018
CFF,COFFEE CREEK RANGER STATION,2.9808333333333334,2018
CLF,COLFAX,3.596666666666667,2018
CTT,COTTONWOOD GATES,0.09416666666666668,2018
COV,COVELO 1 NNE,4.255,2018
CEC,CRESCENT CITY MC NAMARA FIELD,3.8316666666666666,2018
CRC,CROOKED CREEK (LONG VALLEY),0.9575000000000001,2018
CUY,CUYAMACA DAM,1.2166666666666666,2018
DVS,DAVIS 2WSW,0.9166666666666669,2018
DSB,DE SABLA (PG&E),4.348333333333334,2018
DTV,DEATH VALLEY,0.06083333333333334,2018
DMS,DONNER MEM ST PARK,4.0600000000000005,2018
DWV,DOWNIEVILLE,4.963333333333333,2018
DYL,DOYLE,1.4375,2018
DNM,DUNSMUIR TREATMENT PLANT,3.466666666666667,2018
EGL,EAGLE CREEK,2.1491666666666664,2018
ELC,EL CAPITAN DAM,0.6024999999999999,2018
ERY,ELLERY LAKE,1.6108333333333331,2018
ELS,ELSINORE,0.2775,2018
ENG,ENGLEBRIGHT (USACE),2.5141666666666667,2018
ERK,EUREKA WOODLEY ISLAND,3.0825,2018
FRF,FAIRFIELD,1.23,2018
FMT,FAIRMONT,0.7208333333333333,2018
NIC,FEATHER RIVER NEAR NICOLAUS,,2018
FDD,FIDDLETOWN,2.765,2018
FLR,FLORENCE LAKE (SCE),1.4858333333333336,2018
FLD,FOLSOM DAM - FOLSOM POINT (DYKE 8),1.6708333333333334,2018
FRH,FORESTHILL R S,4.323333333333333,2018
FBW,FORT BIDWELL,1.2583333333333333,2018
FJN,FORT JONES RS,1.015,2018
FRR,FORT ROSS,2.285833333333333,2018
FRO,FRESNO WB AIRPORT,0.5608333333333333,2018
GAS,GASQUET RANGER STATION,6.77,2018
GLK,GEM  LAKE,1.2583333333333333,2018
GRG,GEORGETOWN RS (USFS),4.189166666666667,2018
GNF,GIANT FOREST (USACE),2.8636363636363638,2018
GLV,GLENVILLE FS,0.9216666666666665,2018
GRO,GRANT GROVE,2.8491666666666666,2018
GSV,GRASS VALLEY,3.9966666666666666,2018
GNV,GREENVILLE RS,,2018
GVL,GROVELAND R S,2.6308333333333334,2018
GHS,GROVER HOT SPRINGS,1.6758333333333335,2018
HWE,HAIWEE,0.30916666666666665,2018
HND,HANFORD REFINERY,0.39166666666666666,2018
HAP,HAPPY CAMP RS,2.5766666666666667,2018
HRR,HARRISON GULCH RS,,2018
HSD,HENSHAW DAM,0.8199999999999998,2018
HTH,HETCH HETCHY,2.665,2018
HCK,HOCKETT MEADOW (USACE),2.425833333333333,2018
HLS,HOLLISTER,0.5933333333333334,2018
HOO,HOOPA,3.3887500000000004,2018
HSS,HOSSACK,2.4816666666666665,2018
IMP,IMPERIAL VALLEY,,2018
IPN,INDEPENDENCE,0.1958333333333333,2018
ISB,ISABELLA DAM,0.8291666666666666,2018
JNL,JUNCAL DAM,1.1133333333333333,2018
KP3,KERN PH 3,0.5191666666666667,2018
KR3,KERN R INTAKE NO. 3,0.6625,2018
OLS,KLAMATH RIVER AT ORLEANS,3.569999999999999,2018
LGB,LAGUNA BEACH,0.0025,2018
LGT,LAGUNITAS LAKE,3.2533333333333334,2018
ARR,LAKE ARROWHEAD,0.25,2018
LPA,LAKE PALMDALE,,2018
SBN,LAKE SABRINA,1.2808333333333333,2018
LNC,LANCASTER FSS FAA,,2018
LMC,LEMON COVE,0.745,2018
LFH,LEWISTON FISH HATCHERY,0.58,2018
LND,LINDSAY,0.5499999999999999,2018
LDG,LODGEPOLE,2.1275,2018
LCC,LOS ANGELES CIVIC CENTER,0.3933333333333333,2018
LAN,LOS ANGELES-WSO AIRPORT,0.3158333333333333,2018
LSB,LOS BANOS,0.46749999999999997,2018
LYT,LYTLE CREEK R S,,2018
MDR,MADERA,0.37833333333333324,2018
MRP,MARIPOSA RANGER STATION,2.0341666666666667,2018
MKV,MARKLEEVILLE,,2018
MLD,MCCLOUD,2.3483333333333336,2018
MFS,MERCED,0.7008333333333332,2018
MNR,MINERAL (OBSERVER),3.606666666666666,2018
MCN,MOCCASIN,1.8908333333333331,2018
MDE,MODESTO IRRIG DISTRICT OFFICE,0.6208333333333332,2018
MTY,MONTEREY AIRPORT,1.2175,2018
HML,MOUNT HAMILTON,1.8136363636363635,2018
MSC,MOUNT SHASTA CITY,1.6049999999999998,2018
WLS,MOUNT WILSON NO 2,1.6283333333333332,2018
MNH,MOUNTAIN HOME,1.4591666666666665,2018
MTP,MOUNTAIN PASS,,2018
NSH,NAPA FIRE DEPARTMENT,1.6016666666666666,2018
NDL,NEEDLES,0.16166666666666665,2018
NVD,NEVADA CITY,4.159166666666667,2018
EXC,NEW EXCHEQUER-LK MCCLURE,1.3499999999999999,2018
NMQ,NEW MELONES DAM HQ,1.7516666666666667,2018
NLD,NILAND,,2018
NFR,NORTH FORK R S,2.1125,2018
OSM,OCEANSIDE MARINA,0.47333333333333333,2018
ORL,ORLAND,0.8333333333333334,2018
OXN,OXNARD,0.5316666666666666,2018
PCF,PACIFIC HOUSE (OBSERVER),4.038333333333333,2018
PMS,PALM SPRINGS,0.2333333333333333,2018
PNH,PANOCHE 2W,0.48875,2018
PSC,PASCOES,,2018
PNF,PINE FLAT DAM,1.2266666666666666,2018
PCV,PLACERVILLE,2.9516666666666667,2018
PLE,PLUMAS EUREKA PARK,4.7275,2018
PRT,PORTOLA,1.9833333333333336,2018
QNC,QUINCY RS (USFS),3.096666666666667,2018
RBF,RED BLUFF,1.2058333333333333,2018
RGC,ROGERS CAMP,1.9633333333333336,2018
HEA,RUSSIAN RIVER NEAR HEALDSBURG,,2018
SCR,SACRAMENTO WB CITY,1.3299999999999998,2018
SGH,SAGEHEN CREEK,2.994166666666667,2018
SAP,SALINAS NO2,1.1444444444444446,2018
SDG,SAN DIEGO NWS-LINDBERGH FIELD,0.2783333333333333,2018
SFF,SAN FRANCISCO WB AP,1.155,2018
SLO,SAN LUIS OBISPO POLY,1.1716666666666666,2018
ANA,SANTA ANA FIRE STA,0.22166666666666668,2018
SBR,SANTA BARBARA SANITATION,0.6916666666666668,2018
CRZ,SANTA CRUZ,1.6300000000000001,2018
SRO,SANTA ROSA,2.961111111111111,2018
SCA,SCOTIA,2.81,2018
SRR,SIERRAVILLE RS (USFS),2.1991666666666667,2018
SLP,SLY PARK,3.4558333333333326,2018
SSG,SODA SPRINGS 1 E,5.055833333333333,2018
SOR,SONORA RS,2.0033333333333334,2018
SEY,SOUTH ENTRANCE YOSEMITE,2.3924999999999996,2018
SLK,SOUTH LAKE,1.6766666666666667,2018
SGV,SPRINGVILLE TULE POWERPLANT,1.8691666666666669,2018
SNH,STANDISH HICKEY PARK,,2018
STK,STOCKTON FIRE STATION 4,0.7683333333333334,2018
STG,STONY GORGE RESERVOIR,0.8091666666666667,2018
STV,STRAWBERRY VALLEY,5.5183333333333335,2018
SCC,SUCCESS DAM,0.9866666666666668,2018
SSN,SUSANVILLE,0.8716666666666667,2018
TAC,TAHOE CITY (NWS),2.668333333333333,2018
TRM,TERMINUS DAM,0.725,2018
3RV,THREE RIVERS PH NO 1,1.0208333333333333,2018
TCR,TRACY CARBONA,0.7175000000000001,2018
TKE,TRUCKEE RS (OBS),2.3216666666666668,2018
29P,TWENTYNINE PALMS,0.2009090909090909,2018
UKH,UKIAH,2.3433333333333333,2018
VNT,VINTON,1.3433333333333337,2018
VSL,VISALIA,0.5141666666666667,2018
WSC,WASCO,0.32166666666666666,2018
WTW,WATSONVILLE WATER,1.2550000000000001,2018
WVR,WEAVERVILLE RS,2.1700000000000004,2018
WPT,WEST POINT,2.8074999999999997,2018
WDL,WOODLAND 1 WNW,1.257272727272727,2018
YSV,YOSEMITE HEADQUARTERS,2.2916666666666665,2018
YRK,YREKA,0.9341666666666667,2018
ASM,ASH MOUNTAIN,2.7158333333333338,2019
ATW,ATWELL CAMP,4.199166666666668,2019
ABR,AUBERRY 2 NW,2.86,2019
AUB,AUBURN,2.64,2019
BFK,BAKERSFIELD AIRPORT,0.6516666666666667,2019
BFS,BARSTOW,0.5275000000000001,2019
BRM,BEAR TRAP MEADOW,4.375,2019
BGB,BIG BAR,2.1666666666666674,2019
BBE,BIG BEAR LAKE,2.9699999999999993,2019
BGC,BIG CREEK 1,3.516363636363636,2019
BGS,BIG SUR STATE PARK,5.3133333333333335,2019
BIS,BISHOP,0.7983333333333333,2019
BYM,BLUE CANYON (DWR-2),8.203000000000001,2019
BLY,BLYTHE,0.19363636363636366,2019
BCA,BOCA,2.735,2019
BDE,BODIE,1.4525,2019
BOW,BOWMAN,7.254999999999999,2019
BDG,BRIDGEPORT R S,1.0654545454545454,2019
BCM,BRUSH CREEK (DWR-2),8.474545454545456,2019
CCH,CACHUMA LAKE,1.9816666666666665,2019
CVT,CALAVERAS BIG TREES,6.131666666666667,2019
CAL,CALLAHAN,2.4108333333333336,2019
CPD,CAMP PARDEE,2.315,2019
CPT,CAPLES (TWIN) LAKE,5.256363636363637,2019
CDV,CEDARVILLE,1.4333333333333333,2019
CHL,CHALLENGE RANGER STATION,,2019
CVD,CHERRY VALLEY DAM,5.310833333333333,2019
CHS,CHESTER,3.3433333333333324,2019
CES,CHICO UNIV FARM,3.151666666666667,2019
CNL,CHINA LAKE ARMITAGE,0.49727272727272714,2019
CLN,COALINGA,0.8666666666666666,2019
CFF,COFFEE CREEK RANGER STATION,5.435833333333334,2019
CLF,COLFAX,5.005,2019
CTT,COTTONWOOD GATES,0.8416666666666667,2019
COV,COVELO 1 NNE,4.430833333333334,2019
CEC,CRESCENT CITY MC NAMARA FIELD,4.965000000000001,2019
CRC,CROOKED CREEK (LONG VALLEY),1.2783333333333333,2019
CUY,CUYAMACA DAM,3.57,2019
DVS,DAVIS 2WSW,2.670909090909091,2019
DSB,DE SABLA (PG&E),7.686666666666665,2019
DTV,DEATH VALLEY,0.23083333333333333,2019
DMS,DONNER MEM ST PARK,3.9218181818181814,2019
DWV,DOWNIEVILLE,7.479166666666667,2019
DYL,DOYLE,1.2463636363636363,2019
DNM,DUNSMUIR TREATMENT PLANT,7.0025,2019
EGL,EAGLE CREEK,4.498333333333334,2019
ELC,EL CAPITAN DAM,2.1025,2019
ERY,ELLERY LAKE,1.7116666666666662,2019
ELS,ELSINORE,1.3499999999999999,2019
ENG,ENGLEBRIGHT (USACE),3.9925,2019
ERK,EUREKA WOODLEY ISLAND,3.6316666666666673,2019
FRF,FAIRFIELD,2.7449999999999997,2019
FMT,FAIRMONT RESERVOIR,1.441666666666667,2019
NIC,FEATHER RIVER NEAR NICOLAUS,2.388181818181818,2019
FDD,FIDDLETOWN,4.26,2019
FLR,FLORENCE LAKE (SCE),2.284166666666667,2019
FLD,FOLSOM DAM - FOLSOM POINT (DYKE 8),2.146666666666667,2019
FRH,FORESTHILL R S,5.879166666666666,2019
FBW,FORT BIDWELL,2.0475000000000003,2019
FJN,FORT JONES RS,1.7341666666666666,2019
FRR,FORT ROSS,4.7458333333333345,2019
FRO,FRESNO WB AIRPORT,0.9875000000000002,2019
GAS,GASQUET RANGER STATION,8.243333333333332,2019
GLK,GEM  LAKE,2.07,2019
GRG,GEORGETOWN RS (USFS),5.348333333333334,2019
GNF,GIANT FOREST (USACE),4.631666666666666,2019
GLV,GLENVILLE FS,1.9275,2019
GRO,GRANT GROVE,4.5633333333333335,2019
GSV,GRASS VALLEY,5.679166666666667,2019
GVL,GROVELAND R S,3.9200000000000004,2019
GHS,GROVER HOT SPRINGS,2.5724999999999993,2019
HWE,HAIWEE,0.8925,2019
HND,HANFORD REFINERY,0.7916666666666666,2019
HAP,HAPPY CAMP RS,4.3883333333333345,2019
HRR,HARRISON GULCH RS,,2019
HSD,HENSHAW DAM,2.9341666666666666,2019
HTH,HETCH HETCHY,3.4441666666666664,2019
HCK,HOCKETT MEADOW (USACE),3.8558333333333334,2019
HLS,HOLLISTER,1.5008333333333335,2019
HOO,HOOPA,4.875,2019
HSS,HOSSACK,4.979166666666667,2019
IMP,IMPERIAL VALLEY,0.24666666666666667,2019
IPN,INDEPENDENCE,0.6883333333333334,2019
ISB,ISABELLA DAM,2.1691666666666665,2019
JNL,JUNCAL DAM,3.2218181818181817,2019
KP3,KERN PH 3,1.7374999999999998,2019
KR3,KERN R INTAKE NO. 3,2.590909090909091,2019
OLS,KLAMATH RIVER AT ORLEANS,4.357499999999999,2019
LGB,LAGUNA BEACH,,2019
LGT,LAGUNITAS LAKE,6.439999999999999,2019
ARR,LAKE ARROWHEAD,4.193636363636363,2019
LPA,LAKE PALMDALE,1.1083333333333334,2019
SBN,LAKE SABRINA,1.5775,2019
LNC,LANCASTER FSS FAA,0.9314285714285714,2019
LMC,LEMON COVE,1.4266666666666667,2019
LFH,LEWISTON FISH HATCHERY,3.203333333333333,2019
LND,LINDSAY,0.9891666666666666,2019
LDG,LODGEPOLE,7.5600000000000005,2019
LCC,LOS ANGELES CIVIC CENTER,1.5708333333333335,2019
LAN,LOS ANGELES-WSO AIRPORT,1.4158333333333335,2019
LSB,LOS BANOS,0.7975000000000002,2019
LYT,LYTLE CREEK R S,,2019
MDR,MADERA,0.945,2019
MRP,MARIPOSA RANGER STATION,3.1950000000000003,2019
MKV,MARKLEEVILLE,1.823333333333333,2019
MLD,MCCLOUD,5.020833333333333,2019
MFS,MERCED,1.1408333333333334,2019
MNR,MINERAL (OBSERVER),6.301666666666666,2019
MCN,MOCCASIN,2.7158333333333338,2019
MDE,MODESTO IRRIG DISTRICT OFFICE,1.1545454545454545,2019
MTY,MONTEREY AIRPORT,2.8271428571428574,2019
HML,MOUNT HAMILTON,3.328333333333333,2019
MSC,MOUNT SHASTA CITY,3.848333333333333,2019
WLS,MOUNT WILSON NO 2,5.119166666666667,2019
MNH,MOUNTAIN HOME,4.219166666666667,2019
MTP,MOUNTAIN PASS,,2019
NSH,NAPA FIRE DEPARTMENT,2.774166666666666,2019
NDL,NEEDLES,0.4825000000000001,2019
NVD,NEVADA CITY,6.386666666666666,2019
EXC,NEW EXCHEQUER-LK MCCLURE,2.1575,2019
NMQ,NEW MELONES DAM HQ,3.615,2019
NLD,NILAND,0.3109090909090909,2019
NFR,NORTH FORK R S,3.4416666666666664,2019
OSM,OCEANSIDE MARINA,1.195833333333333,2019
ORL,ORLAND,2.751666666666667,2019
OXN,OXNARD,1.7333333333333334,2019
PCF,PACIFIC HOUSE (OBSERVER),6.264166666666668,2019
PMS,PALM SPRINGS,0.7366666666666667,2019
PNH,PANOCHE 2W,1.175,2019
PSC,PASCOES,,2019
PNF,PINE FLAT DAM,2.355,2019
PCV,PLACERVILLE,4.231666666666667,2019
PLE,PLUMAS EUREKA PARK,5.653333333333332,2019
PRT,PORTOLA,2.5941666666666663,2019
QNC,QUINCY RS (USFS),5.100833333333333,2019
RBF,RED BLUFF,2.9954545454545456,2019
RGC,ROGERS CAMP,4.562499999999999,2019
HEA,RUSSIAN RIVER NEAR HEALDSBURG,5.624545454545454,2019
SCR,SACRAMENTO WB CITY,2.3936363636363636,2019
SGH,SAGEHEN CREEK,3.8716666666666666,2019
SAP,SALINAS NO2,1.8090909090909093,2019
SDG,SAN DIEGO NWS-LINDBERGH FIELD,1.0775000000000001,2019
SFF,SAN FRANCISCO WB AP,1.9525,2019
SLO,SAN LUIS OBISPO POLY,2.448333333333333,2019
ANA,SANTA ANA FIRE STA,1.4949999999999999,2019
SBR,SANTA BARBARA SANITATION,1.8266666666666664,2019
CRZ,SANTA CRUZ,3.0383333333333336,2019
SRO,SANTA ROSA,3.8858333333333337,2019
SCA,SCOTIA,4.7716666666666665,2019
SRR,SIERRAVILLE RS (USFS),2.4854545454545454,2019
SLP,SLY PARK,5.609999999999999,2019
SSG,SODA SPRINGS 1 E,7.280000000000001,2019
SOR,SONORA RS,3.2816666666666667,2019
SEY,SOUTH ENTRANCE YOSEMITE,3.9508333333333336,2019
SLK,SOUTH LAKE,2.381666666666667,2019
SGV,SPRINGVILLE TULE POWERPLANT,4.023333333333333,2019
SNH,STANDISH HICKEY PARK,,2019
STK,STOCKTON FIRE STATION 4,1.8124999999999998,2019
STG,STONY GORGE RESERVOIR,2.739166666666667,2019
STV,STRAWBERRY VALLEY,9.155833333333334,2019
SCC,SUCCESS DAM,1.5691666666666666,2019
SSN,SUSANVILLE,1.6083333333333334,2019
TAC,TAHOE CITY (NWS),3.654166666666667,2019
TRM,TERMINUS DAM,1.3483333333333334,2019
3RV,THREE RIVERS PH NO 1,2.214166666666667,2019
TCR,TRACY CARBONA,1.198333333333333,2019
TKE,TRUCKEE RS (OBS),2.7108333333333334,2019
29P,TWENTYNINE PALMS,0.47555555555555556,2019
UKH,UKIAH,4.033333333333333,2019
VNT,VINTON,1.3325,2019
VSL,VISALIA,0.8949999999999999,2019
